1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.606434061497278298e-01,1.156884248191096011e-02,1.099476534647206988e-01,1.115346353320887524e-01,8.281357816015746387e-01,9.978245815582068579e-01,7.250441864325245754e-03,1.927151404301549742e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.099476534647206988e-01,1.156884248191096011e-02,1.115346353320887524e-01,8.281357816015746387e-01,9.978245815582068579e-01,7.250441864325245754e-03,1.927151404301549742e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.115346353320887524e-01,1.156884248191096011e-02,8.281357816015746387e-01,9.978245815582068579e-01,7.250441864325245754e-03,1.927151404301549742e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,8.281357816015746387e-01,1.156884248191096011e-02,9.978245815582068579e-01,7.250441864325245754e-03,1.927151404301549742e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,9.978245815582068579e-01,1.156884248191096011e-02,7.250441864325245754e-03,1.927151404301549742e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,7.250441864325245754e-03,1.156884248191096011e-02,1.927151404301549742e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.927151404301549742e-02,1.156884248191096011e-02,3.900751752459234722e-03,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,3.900751752459234722e-03,1.156884248191096011e-02,2.574368294616954156e+00,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,2.574368294616954156e+00,1.156884248191096011e-02,3.733636066659606900e+00,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,3.733636066659606900e+00,1.156884248191096011e-02,2.707065626589298946e-01,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,2.707065626589298946e-01,1.156884248191096011e-02,4.435994074036566648e-01,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,4.435994074036566648e-01,1.156884248191096011e-02,6.998420227555339490e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,6.998420227555339490e-02,1.156884248191096011e-02,9.201271044548604838e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,9.201271044548604838e-02,1.156884248191096011e-02,9.992815522971297548e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,9.992815522971297548e-02,1.156884248191096011e-02,1.779149024742992732e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.779149024742992732e-02,1.156884248191096011e-02,1.137016360371731656e-02,1.124553650073543097e-02,1.156884248191096011e-02
1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.137016360371731656e-02,1.156884248191096011e-02,1.124553650073543097e-02,1.156884248191096011e-02
1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.124553650073543097e-02,1.156884248191096011e-02,1.156884248191096011e-02
1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02,1.156884248191096011e-02
